,1,2,3,4,5,difficulty
680,c,a,r,e,s,1632.8874027260902
681,c,a,r,g,o,1849.8887488854912
682,c,a,r,o,b,-2309.344316529702
683,c,a,r,o,l,-1283.1532687993636
684,c,a,r,o,m,1696.9325632531675
685,c,a,r,p,s,2731.81342896864
686,c,a,r,r,y,132.684570274811
687,c,a,r,t,e,1940.2954841762037
688,c,a,r,t,s,-338.1099176214716
689,c,a,r,v,e,2214.9081570369835
690,c,a,s,e,d,-1972.5786830479915
691,c,a,s,e,s,362.3233606737258
692,c,a,s,k,s,404.6459138935611
693,c,a,s,t,e,-2725.749747453696
694,c,a,s,t,s,575.398654267156
695,c,a,t,c,h,2225.3934851598283
696,c,a,t,e,r,3044.7564627493994
697,c,a,t,t,y,1215.0549093000218
698,c,a,u,l,k,1729.9293557051342
699,c,a,u,s,e,1548.896070528724
700,c,a,v,e,d,577.9464792584528
701,c,a,v,e,r,593.3953589503468
702,c,a,v,e,s,-461.7631094895512
703,c,a,v,i,l,566.4559724274449
704,c,e,a,s,e,1251.5572563082283
705,c,e,c,a,l,-1897.254742245514
706,c,e,c,u,m,2068.6911352984343
707,c,e,d,a,r,1052.4230945343731
708,c,e,d,e,d,-720.165962198475
709,c,e,d,e,s,2867.7928134600033
710,c,e,i,l,i,4663.913820661436
711,c,e,l,e,b,2968.5973343524365
712,c,e,l,l,o,2851.40260971521
713,c,e,l,l,s,1330.083987564747
714,c,e,l,t,s,1230.8939590003831
715,c,e,n,t,s,2915.0556666109683
716,c,h,a,d,s,299.7461026647461
717,c,h,a,f,e,851.9415778017747
718,c,h,a,f,f,4246.771556937434
719,c,h,a,i,n,2116.281613191077
720,c,h,a,i,r,460.7663884823569
721,c,h,a,l,k,2747.37483703823
722,c,h,a,m,p,1872.2125468376762
723,c,h,a,n,a,1561.8409267524405
724,c,h,a,n,t,-743.5035825943123
725,c,h,a,o,s,1657.373294001759
726,c,h,a,p,s,1422.5705210540361
727,c,h,a,r,d,2735.661131191613
728,c,h,a,r,m,413.94233397731887
729,c,h,a,r,s,1193.5929745835956
730,c,h,a,r,t,3590.781722521042
731,c,h,a,s,e,1320.1868773122064
732,c,h,a,s,m,2131.4641122875532
733,c,h,a,t,s,3009.9015728584886
734,c,h,e,a,p,648.9382195920404
735,c,h,e,a,t,2398.056186526572
736,c,h,e,c,k,1450.9206146497222
737,c,h,e,e,k,-2529.859193411418
738,c,h,e,e,p,2076.393743398424
739,c,h,e,e,r,631.8515703462423
740,c,h,e,f,s,2275.1773690535915
741,c,h,e,m,o,-1077.4374431422993
742,c,h,e,r,t,3497.5949522880937
743,c,h,e,s,s,2468.161602617171
744,c,h,e,s,t,3113.679402421506
745,c,h,e,w,s,-813.8391050753426
746,c,h,e,w,y,2087.517070334555
747,c,h,i,c,a,2750.2527567883353
748,c,h,i,c,k,2772.48702639521
749,c,h,i,c,o,-941.0400643195157
750,c,h,i,d,e,-228.1523225256608
751,c,h,i,e,f,1806.7130462491102
752,c,h,i,l,d,3034.4055914603186
753,c,h,i,l,e,3545.5808096969695
754,c,h,i,l,i,1655.6713510528286
755,c,h,i,l,l,57.23666701396451
756,c,h,i,m,e,2185.8414520888755
757,c,h,i,m,p,1334.5605744862341
758,c,h,i,n,a,2692.8107836064937
759,c,h,i,n,e,1210.5103617303448
760,c,h,i,n,g,2889.7809979310614
761,c,h,i,n,o,2293.8349784902025
762,c,h,i,n,s,1537.5206363115626
763,c,h,i,p,s,910.0777139768559
764,c,h,i,r,p,3866.208700869301
765,c,h,i,t,s,1201.9976268166588
766,c,h,i,v,e,3369.0503369571434
767,c,h,o,c,k,4925.072570706876
768,c,h,o,i,r,3018.496296835555
769,c,h,o,k,e,3202.6007636638756
770,c,h,o,m,p,1303.3378488040821
771,c,h,o,p,s,891.1078892695747
772,c,h,o,r,d,2803.7381618183604
773,c,h,o,r,e,-92.37468938501843
774,c,h,o,s,e,1285.8899706746154
775,c,h,o,w,s,3092.2994159423997
776,c,h,u,b,s,3358.2340987940343
777,c,h,u,c,k,1352.8517602234012
778,c,h,u,f,f,1511.57685277674
779,c,h,u,g,s,4358.951740981388
780,c,h,u,m,p,1100.0911452490454
781,c,h,u,m,s,2042.0068175932568
782,c,h,u,n,k,1238.0378807991435
783,c,h,u,r,n,4437.3856513114115
784,c,h,u,t,e,-629.6277624774634
785,c,i,d,e,r,61.652030499399416
786,c,i,g,a,r,-42.93715931576776
787,c,i,n,c,h,1075.604782958908
788,c,i,r,c,a,2003.2538616894594
789,c,i,s,c,o,3853.192503092938
790,c,i,t,e,d,3118.1831511542186
791,c,i,t,e,s,2039.766366030765
792,c,i,v,e,t,1241.4720931916308
793,c,i,v,i,c,74.7114492356518
794,c,i,v,i,l,261.8038787532232
795,c,i,v,v,y,3585.5772258024185
796,c,l,a,c,k,376.27185699978577
797,c,l,a,d,e,266.38878373389525
798,c,l,a,i,m,2068.3178859474588
799,c,l,a,m,p,1834.6834629875893
800,c,l,a,m,s,3529.7523523578056
801,c,l,a,n,g,-535.5508159804538
802,c,l,a,n,k,1746.342053082282
803,c,l,a,n,s,2162.5788160048987
804,c,l,a,p,s,-966.975706566162
805,c,l,a,s,h,178.14009789046509
806,c,l,a,s,p,3553.745023204977
807,c,l,a,s,s,1143.2517988402824
808,c,l,a,v,e,2793.409967630879
809,c,l,a,w,s,2027.972746581826
810,c,l,a,y,s,3364.3354632026408
811,c,l,e,a,n,-425.8071405746023
812,c,l,e,a,r,202.35993217595205
813,c,l,e,a,t,-386.80222540899695
814,c,l,e,f,s,975.9190361977895
815,c,l,e,f,t,1320.6070268945414
816,c,l,e,r,k,131.4413306580841
817,c,l,i,c,k,2336.502508357604
818,c,l,i,f,f,1070.5874438351773
819,c,l,i,m,b,1603.8714569258486
820,c,l,i,m,e,1917.5724937729935
821,c,l,i,n,e,584.2268592848641
822,c,l,i,n,g,748.9418776760205
823,c,l,i,n,k,1905.0996329284574
824,c,l,i,p,s,1738.4759259801538
825,c,l,o,a,k,3643.014711274846
826,c,l,o,c,k,3631.2165237158165
827,c,l,o,d,s,2553.980348976247
828,c,l,o,g,s,3915.6078635333142
829,c,l,o,m,p,502.2696788821986
830,c,l,o,n,e,-2283.957150088994
831,c,l,o,s,e,2028.1902276080768
832,c,l,o,t,h,-179.2916217371187
833,c,l,o,t,s,1415.422710482179
834,c,l,o,u,d,1158.2723967360275
835,c,l,o,u,t,-218.5969811033458
836,c,l,o,v,e,-608.9213037874001
837,c,l,o,w,n,3407.226003543863
838,c,l,u,b,s,2335.0406283684447
839,c,l,u,c,k,2540.221547933053
840,c,l,u,e,d,376.8549246570294
841,c,l,u,e,s,-862.7192344590367
842,c,l,u,m,p,1714.825502492462
843,c,l,u,n,g,-1310.3694903784008
844,c,l,u,n,k,-716.4013735607318
845,c,o,a,c,h,3612.741111513338
846,c,o,a,l,s,98.67289348075565
847,c,o,a,s,t,203.40903885089597
848,c,o,a,t,i,3622.015278302364
849,c,o,a,t,s,907.2458838067079
850,c,o,b,i,a,-205.17448388338153
851,c,o,b,r,a,1375.8109168072647
852,c,o,c,c,i,1537.537440963061
853,c,o,c,k,s,2664.0230072419645
854,c,o,c,k,y,4492.167497370502
855,c,o,c,o,a,-1342.1103101774684
856,c,o,d,a,s,2019.5388974716689
857,c,o,d,e,c,1401.2969504509485
858,c,o,d,e,d,2401.5299310454725
859,c,o,d,e,r,113.81407953144185
860,c,o,d,e,s,-380.23376055308086
861,c,o,d,e,x,3461.722429958145
862,c,o,d,o,n,-794.242857095594
863,c,o,e,d,s,2791.61512507192
864,c,o,h,o,s,2773.976008615315
865,c,o,i,f,s,1693.6198262922544
866,c,o,i,l,s,1118.3436759940635
867,c,o,i,n,s,3258.8571189900317
868,c,o,k,e,s,-2135.592560641387
869,c,o,l,a,s,2339.4629191215017
870,c,o,l,d,s,2164.0795501300336
871,c,o,l,e,s,-61.141787293968946
872,c,o,l,i,c,2285.181339688446
873,c,o,l,i,n,4087.0632309226025
874,c,o,l,o,n,3309.3050579465407
875,c,o,l,o,r,1008.0214101739019
876,c,o,l,t,s,240.7380496162384
877,c,o,m,a,s,1102.3031651074111
878,c,o,m,b,o,680.3456554605393
879,c,o,m,b,s,3786.92768629308
880,c,o,m,e,r,2614.807035989858
881,c,o,m,e,s,5724.090418974739
882,c,o,m,e,t,2705.9833436346253
883,c,o,m,f,y,1776.1433513519123
884,c,o,m,i,c,160.83690975815193
885,c,o,m,m,a,-277.0141159051798
886,c,o,m,m,o,3333.17672568941
887,c,o,m,p,o,-24.059336777171666
888,c,o,m,p,s,2677.5935484506817
889,c,o,m,t,e,62.103615227277714
890,c,o,n,c,h,1528.6456351399374
891,c,o,n,d,o,3518.0149397752057
892,c,o,n,e,d,-15.532107589287307
893,c,o,n,e,s,2182.828880672429
894,c,o,n,g,a,2033.9483405786864
895,c,o,n,g,o,2022.6572038869695
896,c,o,n,i,c,2960.7427024360954
897,c,o,n,k,s,-323.42198470307335
898,c,o,o,e,d,1440.0226746204403
899,c,o,o,k,s,696.4458273827444
900,c,o,o,l,s,-347.8353295483075
901,c,o,o,p,s,1144.0600676511092
902,c,o,o,p,t,-228.67903201090826
903,c,o,p,e,d,3136.6061011751926
904,c,o,p,e,s,45.16702806254307
905,c,o,p,r,a,806.774789544378
906,c,o,p,s,e,1762.0686314695558
907,c,o,r,a,l,4661.689020432288
908,c,o,r,d,s,2953.9122415759675
909,c,o,r,e,d,1091.3887170234987
910,c,o,r,e,r,-0.33505508140046913
911,c,o,r,e,s,1321.4749221502625
912,c,o,r,g,i,-1071.1411425266074
913,c,o,r,k,s,-171.65055300241647
914,c,o,r,k,y,2575.3349560456772
915,c,o,r,m,s,1393.3720918676713
916,c,o,r,n,s,-235.42029389254617
917,c,o,r,n,u,2956.2192647052534
918,c,o,r,n,y,1868.9251169072584
919,c,o,r,p,s,2022.41719295915
920,c,o,s,t,s,3956.965169972614
921,c,o,t,t,a,1253.6929538374318
922,c,o,u,c,h,2391.1437871784983
923,c,o,u,g,h,1938.635996172765
924,c,o,u,l,d,936.8349502783266
925,c,o,u,n,t,2291.4076584129552
926,c,o,u,p,e,-398.7580772043507
927,c,o,u,p,s,1463.3723174034478
928,c,o,u,r,t,281.2523396591
929,c,o,v,e,n,1029.6749866478635
930,c,o,v,e,r,4349.3509664967305
931,c,o,v,e,s,2165.2252363906478
932,c,o,v,e,t,2567.9649334066344
933,c,o,v,e,y,635.4095996186762
934,c,o,w,e,d,2521.2500701718445
935,c,o,w,e,r,2852.000788110273
936,c,o,w,l,s,570.504932783716
937,c,o,y,l,y,2809.194123053602
938,c,r,a,b,s,-62.24227322802881
939,c,r,a,c,k,1843.7161842330115
940,c,r,a,f,t,877.3341845104912
941,c,r,a,g,s,2647.4728489164454
942,c,r,a,m,p,4170.391235821195
943,c,r,a,m,s,2313.046851446465
944,c,r,a,n,e,5270.356392518122
945,c,r,a,n,k,3481.0958831912994
946,c,r,a,p,e,2040.4446644025124
947,c,r,a,p,s,3353.229334890254
948,c,r,a,s,h,2597.538004015987
949,c,r,a,s,s,1814.03577518055
950,c,r,a,t,e,2219.269300087226
951,c,r,a,v,e,2384.0053034071466
952,c,r,a,w,l,3683.416502586479
953,c,r,a,w,s,765.7118455977454
954,c,r,a,z,e,-330.62068159123555
955,c,r,a,z,y,1961.3167422180795
956,c,r,e,a,k,4541.439072118145
957,c,r,e,a,m,1655.7204582390211
958,c,r,e,d,o,2275.7194182372964
959,c,r,e,e,d,3957.47814388481
960,c,r,e,e,k,2210.9790684160107
961,c,r,e,e,l,1043.022527998502
962,c,r,e,e,p,-1524.947999713599
963,c,r,e,m,e,1723.6311861596612
964,c,r,e,p,e,934.9117937260136
965,c,r,e,p,t,1875.2755995093944
966,c,r,e,s,s,1150.618373023129
967,c,r,e,s,t,3534.3464272930423
968,c,r,e,w,s,3805.0338053118235
969,c,r,i,b,s,3443.6690096536286
970,c,r,i,c,k,3031.86543935247
971,c,r,i,e,d,737.8529319762528
972,c,r,i,e,r,-1017.842524911674
973,c,r,i,e,s,2921.8090637770347
974,c,r,i,m,e,2560.446653018267
975,c,r,i,m,p,856.6879225650665
976,c,r,i,s,p,4578.512413456863
977,c,r,i,t,s,906.4712655915359
978,c,r,o,a,k,949.1584252509048
979,c,r,o,c,k,3300.2646189149073
980,c,r,o,c,s,994.1703456703978
981,c,r,o,f,t,1452.5779987049075
982,c,r,o,n,e,842.8505592942546
983,c,r,o,n,y,5605.491924909774
984,c,r,o,o,k,1663.572798625487
985,c,r,o,o,n,2232.853229156632
986,c,r,o,p,s,956.5397948448724
987,c,r,o,s,s,1752.1845218453004
988,c,r,o,u,p,3684.243402445096
989,c,r,o,w,d,1100.4872510576213
990,c,r,o,w,n,362.11600529238376
991,c,r,o,w,s,1304.9651009964773
992,c,r,u,d,e,2153.236587868309
993,c,r,u,e,l,1777.5632505668514
994,c,r,u,e,t,1423.7585626042878
995,c,r,u,m,b,1261.0979805350416
996,c,r,u,s,e,1523.9493573454029
997,c,r,u,s,h,1555.4900268499578
998,c,r,u,s,t,2654.5840564568107
999,c,r,y,p,t,645.1305193851647
1000,c,u,b,b,y,1658.3842396962282
1001,c,u,b,e,d,147.54928030250312
1002,c,u,b,e,s,743.0556607804097
1003,c,u,b,i,c,3062.3714778284602
1004,c,u,b,i,t,1328.9971945646678
1005,c,u,d,d,y,128.43579196288192
1006,c,u,f,f,s,2108.9590684812256
1007,c,u,l,l,s,785.1602329613123
1008,c,u,l,p,a,2753.286324214223
1009,c,u,l,t,s,2260.931555379452
1010,c,u,m,i,n,1708.8392300674327
1011,c,u,p,i,d,1436.7220741235303
1012,c,u,p,p,a,2052.016168977172
1013,c,u,r,b,s,4507.274514988441
1014,c,u,r,d,s,4344.180062117088
1015,c,u,r,e,d,1227.5790976383983
1016,c,u,r,e,s,413.5192270707994
1017,c,u,r,i,a,3573.462542840984
1018,c,u,r,i,o,2405.2446681063784
1019,c,u,r,l,s,1316.3111772506863
1020,c,u,r,l,y,3742.3454663971597
1021,c,u,r,r,y,1155.8428824425207
1022,c,u,r,s,e,121.82180047556699
1023,c,u,r,v,e,-1025.3735285821326
1024,c,u,r,v,y,2064.123631258139
1025,c,u,s,h,y,1472.9387717733762
1026,c,u,s,p,s,761.7924217461575
1027,c,u,t,e,r,765.2110590963104
1028,c,u,t,i,e,1506.7432930857924
1029,c,u,t,i,s,1997.8277765352614
1030,c,u,t,u,p,1348.1624190398247
1031,c,y,c,a,d,613.4459999823922
1032,c,y,c,l,e,1161.9405342141952
1033,c,y,c,l,o,2551.0372031578195
1034,c,y,n,i,c,4965.44568105402
1035,c,y,s,t,s,2170.43731163497
1036,c,z,a,r,s,285.48054412231
1037,d,a,c,h,a,3699.8186494507736
1038,d,a,d,d,y,550.6969555960299
1039,d,a,d,o,s,5560.365819489998
1040,d,a,f,f,y,-226.9597587365265
1041,d,a,i,l,y,-840.0384540606715
1042,d,a,i,r,y,813.6891889361106
1043,d,a,i,s,y,1058.7737318840564
1044,d,a,l,e,s,4792.033152638297
1045,d,a,m,e,s,2982.122600491126
1046,d,a,m,n,s,882.2137760047079
1047,d,a,m,p,s,4253.177208353806
1048,d,a,n,c,e,4228.705378291608
1049,d,a,n,d,y,4700.424641155641
1050,d,a,r,e,d,3446.793008337807
1051,d,a,r,e,s,-26.306186373253922
1052,d,a,r,k,s,1770.2919562432537
1053,d,a,r,n,s,-2093.9803216455607
1054,d,a,r,t,s,-782.1808499009726
1055,d,a,s,h,i,569.8396718096328
1056,d,a,t,e,d,2250.7810108547883
1057,d,a,t,e,r,-421.4835822017526
1058,d,a,t,e,s,3215.4216918854354
1059,d,a,t,u,m,1858.402578257889
1060,d,a,u,b,s,1473.9958765639308
1061,d,a,u,n,t,1029.0172440785027
1062,d,a,v,i,t,768.7489099315903
1063,d,a,w,n,s,3644.7530848622378
1064,d,a,z,e,d,-350.1307203467172
1065,d,e,a,l,s,3275.497838937527
1066,d,e,a,l,t,3258.881296294635
1067,d,e,a,n,s,1411.7760393405001
1068,d,e,a,r,s,1351.9345323231328
1069,d,e,a,r,y,-1333.3214988698446
1070,d,e,a,t,h,1200.6008866471861
1071,d,e,b,i,t,590.0833190401697
1072,d,e,b,t,s,-2251.0054549590964
1073,d,e,b,u,g,-1519.3635132716317
1074,d,e,b,u,t,993.9338695572067
1075,d,e,c,a,f,2814.260564504508
1076,d,e,c,a,l,484.0519185829403
1077,d,e,c,a,y,3122.880280677793
1078,d,e,c,k,s,1771.1345670809692
1079,d,e,c,o,r,1402.44578464333
1080,d,e,c,o,y,3290.590082786619
1081,d,e,c,r,y,2960.756617921689
1082,d,e,e,d,s,978.540484148994
1083,d,e,e,m,s,3340.992763985961
1084,d,e,e,p,s,532.109101283608
1085,d,e,e,r,s,-565.1357739413706
1086,d,e,f,e,r,2222.8531309730015
1087,d,e,i,f,y,1798.7447682618408
1088,d,e,i,g,n,2338.7951944012357
1089,d,e,i,s,m,1457.4349760347595
1090,d,e,i,s,t,-561.1983797862131
1091,d,e,i,t,y,-407.6132602340681
1092,d,e,k,e,s,-253.371840710068
1093,d,e,l,a,y,1885.1477845293405
1094,d,e,l,f,t,1501.6148247565184
1095,d,e,l,i,s,2000.9722259847342
1096,d,e,l,l,s,3652.83917441196
1097,d,e,l,t,a,2632.223494729472
1098,d,e,l,v,e,478.1981299893322
1099,d,e,m,o,n,-490.282961501694
1100,d,e,m,o,s,2173.043845872831
1101,d,e,m,u,r,3366.333130590852
1102,d,e,n,i,m,1617.8183117250396
1103,d,e,n,s,e,1922.4248557675633
1104,d,e,n,t,s,344.3046758163398
1105,d,e,p,o,t,4004.7905337747966
1106,d,e,p,t,h,-1152.99480825597
1107,d,e,r,b,y,2069.1579568537686
1108,d,e,s,k,s,-444.7419142497083
1109,d,e,t,e,r,-1056.885486190968
1110,d,e,t,o,x,1558.327919751514
1111,d,e,u,c,e,1858.413451259551
1112,d,e,v,i,l,1756.5563389561462
1113,d,e,w,a,r,2619.3814125612134
1114,d,h,i,k,r,578.3154382084031
1115,d,h,o,w,s,2715.038622768575
1116,d,i,a,l,s,955.4415862587131
1117,d,i,a,r,y,3511.7727686967746
1118,d,i,c,e,d,2382.7718267576174
1119,d,i,c,e,s,820.9136781881539
1120,d,i,c,e,y,651.0650584780369
1121,d,i,c,k,y,2165.302764026778
1122,d,i,c,t,a,2565.6422600538813
1123,d,i,e,t,s,-496.6318874696035
1124,d,i,g,i,t,2518.5936721452194
1125,d,i,k,e,d,3090.6870658082908
1126,d,i,k,e,s,-1047.816194044075
1127,d,i,l,l,s,1281.2693933802086
1128,d,i,l,l,y,1624.5865569548187
1129,d,i,m,e,r,1240.829430231518
1130,d,i,m,e,s,2139.9761922957205
1131,d,i,m,l,y,1114.5112866783475
1132,d,i,n,a,r,632.8763928399464
1133,d,i,n,e,d,2349.7445576216187
1134,d,i,n,e,r,5012.886960937763
1135,d,i,n,e,s,1774.0210511242005
1136,d,i,n,g,o,-546.7889358895002
1137,d,i,n,g,s,1118.5378156722988
1138,d,i,n,g,y,1980.2747531664895
1139,d,i,n,k,s,-158.871437801271
1140,d,i,n,k,y,3581.312208684663
1141,d,i,n,o,s,1149.4391182947566
1142,d,i,o,d,e,2216.33157888623
1143,d,i,p,p,y,2187.3893477189818
1144,d,i,r,e,r,1074.5379632717552
1145,d,i,r,g,e,1611.6610395243056
1146,d,i,r,t,y,4301.387917277809
1147,d,i,s,c,o,-798.2837308990593
1148,d,i,s,c,s,2957.0710416350585
1149,d,i,s,h,y,1290.1913335701802
1150,d,i,s,k,s,857.1659115398954
1151,d,i,t,c,h,1291.145805520622
1152,d,i,t,s,y,1303.255181450741
1153,d,i,t,t,o,-485.92851281144317
1154,d,i,t,t,y,1668.990778639737
1155,d,i,t,z,y,2422.4057539838714
1156,d,i,v,a,n,2448.524903375803
1157,d,i,v,a,s,1046.1203508054573
1158,d,i,v,e,d,-28.392155447756977
1159,d,i,v,e,r,1295.5473016144822
1160,d,i,v,e,s,1400.63992629161
1161,d,i,v,o,t,527.009281971734
1162,d,i,v,v,y,3267.4512779367715
1163,d,i,z,z,y,2436.1291062004702
1164,d,o,c,k,s,2730.6573339115616
1165,d,o,d,g,e,2096.308982965109
1166,d,o,d,g,y,-2232.283550078506
1167,d,o,d,o,s,2715.914080275753
1168,d,o,e,r,s,404.58181791577704
1169,d,o,f,f,s,1104.4883051880133
1170,d,o,g,e,s,3089.7052587506805
1171,d,o,g,g,y,948.6589807845052
1172,d,o,g,m,a,804.5039218291842
1173,d,o,i,n,g,2867.7255545620146
1174,d,o,l,e,d,-813.5947708336089
1175,d,o,l,e,s,713.4499276248441
1176,d,o,l,l,s,1130.726950622803
1177,d,o,l,l,y,3560.182854229153
1178,d,o,l,o,r,1412.6204232385896
1179,d,o,l,t,s,-602.3210131457627
1180,d,o,m,e,d,629.1068334701577
1181,d,o,m,e,s,668.945389841295
1182,d,o,n,e,e,2161.5924945948614
1183,d,o,n,g,s,2000.7165461267518
1184,d,o,n,n,a,2202.046131612389
1185,d,o,n,o,r,49.06966219441915
1186,d,o,n,u,t,-689.830372525148
1187,d,o,o,m,s,-2138.4400883446156
1188,d,o,o,m,y,208.39333432641024
1189,d,o,o,r,s,3267.6086599397677
1190,d,o,o,z,y,115.1743844209941
1191,d,o,p,e,d,-201.60845059510825
1192,d,o,p,e,s,440.5705642974235
1193,d,o,p,e,y,1250.8603259054632
1194,d,o,r,k,s,722.289421140639
1195,d,o,r,k,y,1879.368647074646
1196,d,o,r,m,s,-1916.6731370723924
1197,d,o,s,a,s,108.99654321093976
1198,d,o,s,e,d,1999.0890985606302
1199,d,o,s,e,s,3892.3956074948187
1200,d,o,t,e,d,2229.308733954741
1201,d,o,t,e,s,1093.4453613670935
1202,d,o,t,t,y,322.0247854645097
1203,d,o,u,b,t,3217.931621899994
1204,d,o,u,g,h,2816.206289022337
1205,d,o,u,l,a,920.0362665569974
1206,d,o,u,s,e,1751.0689266569927
1207,d,o,v,e,s,2259.2899373625787
1208,d,o,w,d,y,-180.18329318364795
1209,d,o,w,e,l,853.3109372402959
1210,d,o,w,e,r,-367.2735578836234
1211,d,o,w,n,s,5512.535460694955
1212,d,o,w,n,y,2590.446646932713
1213,d,o,w,r,y,896.3627059195652
1214,d,o,w,s,e,2455.126613432172
1215,d,o,y,e,n,1407.6011915430709
1216,d,o,z,e,d,2022.8771408016821
1217,d,o,z,e,n,2422.468716591845
1218,d,o,z,e,r,3413.3485729542126
1219,d,o,z,e,s,1991.4485082210063
1220,d,r,a,b,s,1414.3433709035437
1221,d,r,a,f,t,-464.53029915978846
1222,d,r,a,g,s,3194.7395604974845
1223,d,r,a,i,n,-416.03836320052324
1224,d,r,a,k,e,1024.3732232316397
1225,d,r,a,m,a,2233.1609006818903
1226,d,r,a,m,s,-482.1620068613015
1227,d,r,a,n,k,717.8482755628778
1228,d,r,a,p,e,1261.475873484103
1229,d,r,a,w,l,-2840.8560662490963
1230,d,r,a,w,n,3006.3349046690064
1231,d,r,a,w,s,1432.7408284555786
1232,d,r,a,y,s,3448.2039024582828
1233,d,r,e,a,d,1081.5812862218343
1234,d,r,e,a,m,2520.124689832768
1235,d,r,e,c,k,2235.7340596479276
1236,d,r,e,g,s,5398.6169687056035
1237,d,r,e,s,s,2743.377098997929
1238,d,r,i,b,s,1027.9005245065182
1239,d,r,i,e,d,4506.693502809219
1240,d,r,i,e,r,681.8032253433178
1241,d,r,i,e,s,-821.560978847519
1242,d,r,i,f,t,2210.498876864599
1243,d,r,i,l,l,2694.8016408620924
1244,d,r,i,l,y,3355.732460648277
1245,d,r,i,n,k,-782.5281215476575
1246,d,r,i,p,s,520.9982727339718
1247,d,r,i,v,e,1664.2835541326062
1248,d,r,o,i,d,596.273936972497
1249,d,r,o,l,l,5669.115641383431
1250,d,r,o,n,e,4083.5730492089474
1251,d,r,o,o,l,1144.512526752384
1252,d,r,o,o,p,-672.2404954860513
1253,d,r,o,p,s,3229.9403427805264
1254,d,r,o,s,s,610.4899327873063
1255,d,r,o,v,e,2639.981652720374
1256,d,r,o,w,n,1431.3303704398968
1257,d,r,u,g,s,2635.3709327701713
1258,d,r,u,i,d,2070.9720842201764
1259,d,r,u,m,s,-646.9852917326712
1260,d,r,u,n,k,3679.2653618053246
1261,d,r,u,p,e,-827.3328821559589
1262,d,r,y,a,d,1530.0504480547638
1263,d,r,y,e,r,133.82209533921036
1264,d,r,y,l,y,524.1179577055352
1265,d,u,a,l,s,-191.69906536634198
1266,d,u,c,a,l,1327.4651437404975
1267,d,u,c,a,t,1516.779889264086
1268,d,u,c,h,y,-2339.2082234570253
1269,d,u,c,k,s,-439.37384900469783
1270,d,u,c,k,y,675.6636282644408
1271,d,u,c,t,s,4001.1184299830493
1272,d,u,d,e,s,572.9849316720517
1273,d,u,e,l,s,1329.13687017432
1274,d,u,e,t,s,-709.8554473048534
1275,d,u,f,f,s,-1142.4071351961943
1276,d,u,k,e,s,391.5795559971234
1277,d,u,l,l,s,56.239725024930976
1278,d,u,l,l,y,2110.659303814614
1279,d,u,l,s,e,4867.117213354546
1280,d,u,m,b,o,895.9635517413776
1281,d,u,m,m,y,2469.614139701208
1282,d,u,m,p,s,2496.057064784468
1283,d,u,m,p,y,1573.9028430797011
1284,d,u,n,c,e,2272.024351490193
1285,d,u,n,e,s,542.4007804812985
1286,d,u,n,k,s,3878.412856434944
1287,d,u,o,m,o,1483.7902050595394
1288,d,u,p,e,d,499.90869290926946
1289,d,u,p,e,s,-2067.15368659507
1290,d,u,r,a,l,2429.2845594809664
1291,d,u,r,u,m,2476.961545909692
1292,d,u,s,k,s,2994.258675270239
1293,d,u,s,k,y,693.4088463415833
1294,d,u,s,t,s,1301.0033544694886
1295,d,u,s,t,y,397.43243151250795
1296,d,u,t,c,h,2874.1737922079174
1297,d,u,v,e,t,-222.5801671632837
1298,d,w,a,r,f,-331.39248767994604
1299,d,w,e,e,b,2493.185864886783
1300,d,w,e,l,l,2212.9112451556907
1301,d,w,e,l,t,1990.048089381075
1302,d,y,a,d,s,-1314.9614949127686
1303,d,y,e,r,s,2739.2126841151216
1304,d,y,i,n,g,662.0374775970693
1305,d,y,k,e,s,-247.37977866818983
1306,e,a,g,e,r,568.637203046227
1307,e,a,g,l,e,-767.5920305956552
1308,e,a,r,e,d,695.5883938634865
1309,e,a,r,l,s,1110.299235941393
1310,e,a,r,l,y,3770.698816054394
1311,e,a,r,n,s,2352.632226973813
1312,e,a,r,t,h,-1236.3724699141821
1313,e,a,s,e,d,1110.9094689159165
1314,e,a,s,e,l,1116.6872612278416
1315,e,a,s,e,r,3132.870089062475
1316,e,a,s,e,s,525.595082114967
1317,e,a,t,e,n,891.5437229492736
1318,e,a,t,e,r,4192.228497102569
1319,e,a,v,e,s,-357.35131586076386
1320,e,b,b,e,d,1752.1731715704527
1321,e,b,o,n,y,2288.610983901827
1322,e,b,o,o,k,955.2819359970673
1323,e,c,h,o,s,3249.531330622386
1324,e,c,l,a,t,2735.3132210965014
1325,e,d,e,m,a,1522.3147809139014
1326,e,d,g,e,d,2370.6580199544283
1327,e,d,g,e,r,1451.3579213242383
1328,e,d,g,e,s,3519.892863718291
1329,e,d,i,c,t,-298.44814290771274
1330,e,d,i,f,y,2124.1884866061687
1331,e,d,i,t,s,2354.6826555561465
1332,e,e,j,i,t,-737.2375341032102
1333,e,e,r,i,e,-415.49939687732626
1334,e,g,g,e,d,2925.081543537529
1335,e,g,r,e,t,-209.40341392798655
1336,e,i,d,e,r,1216.91848054068
1337,e,i,d,o,s,2784.3440758931265
1338,e,i,g,h,t,-759.3802122368611
1339,e,j,e,c,t,1518.835521624924
1340,e,j,i,d,o,1669.8123163881596
1341,e,l,a,n,d,1336.7771199580293
1342,e,l,b,o,w,1366.7032551907107
